assembly_id,batch_condition,component_index,severity,scenario_type,predicted_quality,actual_quality,prediction_absolute_error,true_best_of_20_quality,absolute_regret,exact_best_hit,top3_hit,selected_true_rank,selected_beats_zero,selected_source,z_adj,theta_adj,locator_offset,correction_utilization,mean_gap,max_gap,parallelism,rms
422,angular_drift,1,high,tilt,1.0125544920830232e-08,1.1316955525914576e-08,1.1914106050843441e-09,1.1316955525914576e-08,0.0,True,True,1,True,informed,-0.0,-0.021610319283305,-0.0,0.018008599402754167,5.149152778304943e-09,1.019734177654108e-08,2.039468355308216e-08,5.94602093536122e-09
422,angular_drift,2,medium,twist,0.002493981330959816,0.002624974992136626,0.00013099366117680974,0.002624974992136626,0.0,True,True,1,True,informed,2.0610575952199687e-19,-0.02795922107285915,-0.0,0.023299350894049293,0.002705727579842273,0.004973292978052213,1.019733930629485e-08,0.003212657655664881
422,angular_drift,3,high,twist,0.033084644967335715,0.014472910154134823,0.018611734813200893,0.014472910154134823,0.0,True,True,1,True,informed,-0.001352863739439259,-0.027959220780726754,-0.1287289460444477,0.1287289460444477,0.014670108312673095,0.027693260935507003,5.098668487413249e-09,0.01763897850080248
422,angular_drift,4,extreme,tilt,0.05153220968311275,0.010565174023591313,0.040967035659521436,0.010565174023591313,0.0,True,True,1,True,informed,-0.0072248666448051614,-0.08494083662743149,-0.0,0.07078403052285957,0.010604137756733455,0.020468622071761644,7.16914480447528e-07,0.012431310006986497
422,angular_drift,5,low,mixed,0.05815856190636119,0.043634518529575735,0.014524043376785457,0.043634518529575735,0.0,True,True,1,True,informed,0.16898949628820162,-0.0279591999505075,-0.0,0.06759579851528065,0.054549540108576454,0.07132315373913445,3.584571548476134e-07,0.058726028381160186
433,angular_drift,1,medium,mixed,0.10522340254310232,0.06555427028316758,0.039669132259934736,0.06555427028316758,0.0,True,True,1,True,informed,-0.0,0.007634938021189298,-0.0,0.006362448350991081,0.06293055240367207,0.13135169622034581,4.039629189489524e-08,0.07269583577074655
433,angular_drift,2,medium,mixed,0.07695163407471524,0.06651261305205067,0.010439021022664571,0.06651261305205067,0.0,True,True,1,True,informed,-0.22549672216160532,-0.027959219331325984,-0.0,0.09019868886464213,0.06274846921109498,0.13503271123290267,2.0198141131855252e-08,0.07178252859409037
433,angular_drift,3,high,mixed,0.2088156535945917,0.23581306356694973,0.026997409972358027,0.23581306356694973,0.0,True,True,1,True,informed,-0.009041689004050366,-0.027959219909960382,-0.0,0.023299349924966985,0.19965065334606144,0.5045171920984561,1.0099068276092638e-08,0.24562706903874001
433,angular_drift,4,low,mixed,0.2692724251695869,0.24225349660938442,0.027018928560202465,0.24225349660938442,0.0,True,True,1,True,informed,-0.06930559877087462,-0.027959220199277508,-0.0275936458344187,0.02772223950834985,0.20948944379841228,0.5143296521375875,5.0495329306787795e-09,0.2510776631372464
433,angular_drift,5,medium,mixed,0.29816945672095496,0.33012680155009905,0.031957344829144085,0.33012680155009905,0.0,True,True,1,True,informed,-0.40771600260279234,-0.04646935576235374,-0.0,0.16308640104111694,0.2882604104741653,0.6975567363174946,1.3038442789325977e-07,0.3438161839727271
463,angular_drift,1,medium,mixed,0.1142096366316804,0.11089583148513028,0.0033138051465501223,0.11089583148513028,0.0,True,True,1,True,informed,-0.0,-0.0465088576218608,-0.0,0.03875738135155067,0.12493531615408326,0.1982267168065589,1.28241443186905e-07,0.13947183124504672
463,angular_drift,2,medium,mixed,0.12409563796994275,0.1364833335445873,0.012387695574644558,0.1364833335445873,0.0,True,True,1,True,informed,-0.062467657442183,-0.027959216814747775,-0.0,0.0249870629768732,0.12088161452323641,0.2860598402807751,6.412070638339706e-08,0.14400877867171938
463,angular_drift,3,high,bend,0.24795031816048285,0.23477628377402956,0.013174034386453287,0.23477628377402956,0.0,True,True,1,True,informed,-0.04734128432943469,-0.027959218651671575,-0.0,0.02329934887639298,0.22605564847477105,0.4696867944188197,3.206034554503745e-08,0.2605354128784865
463,angular_drift,4,low,offset,0.23330078411677435,0.18090101322500224,0.05239977089177211,0.18090101322500224,0.0,True,True,1,True,informed,-0.1539572559670157,-0.027959219570133257,0.0317725563329761,0.06158290238680628,0.16645361661896546,0.37100534420879505,1.6030168914493714e-08,0.19663320167623408
463,angular_drift,5,medium,offset,0.1602799104484361,0.1585929153682933,0.001686995080142778,0.1585929153682933,0.0,True,True,1,True,informed,-0.2657082018102849,-0.02795922002936399,-0.0,0.10628328072411397,0.1479482109257959,0.3216646191037829,8.015082597623291e-09,0.17709063954894902
467,angular_drift,1,medium,mixed,0.014915006795779269,0.013378241406686524,0.0015367653890927448,0.013378241406686524,0.0,True,True,1,True,informed,-0.0300121606402621,-0.030540909622109803,-0.0,0.025450758018424835,0.013789814858012703,0.02534651198612578,1.1720419440530705e-08,0.016373398373191468
467,angular_drift,2,medium,tilt,0.02588553916097031,0.00950355878294437,0.01638198037802594,0.00950355878294437,0.0,True,True,1,True,informed,0.006894907370984474,-0.009520799146118118,-0.0,0.007933999288431765,0.009493137868018779,0.01845160733968349,2.0234613706815452e-08,0.011201291502495775
467,angular_drift,3,high,bend,0.1338091729502954,0.1267179795685728,0.007091193381722594,0.1267179795685728,0.0,True,True,1,True,informed,0.0034474536854922364,-0.027959221068273483,-0.0,0.023299350890227905,0.1371576069227796,0.2334312415428437,1.0117304494183799e-08,0.15541321993694493
467,angular_drift,4,low,tilt,0.11336395595871623,0.08466872059430018,0.028695235364416052,0.08466872059430018,0.0,True,True,1,True,informed,-0.0685788034613898,-0.03293592469676133,0.1580873494112412,0.1580873494112412,0.0839698386952319,0.1648524380814539,1.9306489185133557e-08,0.10022031769347695
467,angular_drift,5,medium,waviness,0.09631057619172594,0.08843232851909942,0.007878247672626515,0.08843232851909942,0.0,True,True,1,True,informed,-0.03428940173069491,-0.027959219935504327,-0.0,0.023299349946253607,0.07713760016563272,0.18658414745207824,9.653242344365154e-09,0.09315801337813427
468,angular_drift,1,high,mixed,0.22588545297300652,0.22709737093742854,0.0012119179644220213,0.22709737093742854,0.0,True,True,1,True,informed,-0.0,-0.0279592204885945,-0.0,0.023299350407162085,0.21502101893648046,0.45865346242804217,5.551115123125783e-17,0.24995026528071745
468,angular_drift,2,medium,waviness,0.1902366506816772,0.18765142142921384,0.0025852292524633502,0.18765142142921384,0.0,True,True,1,True,informed,-0.10224388371880141,-0.0279592204885945,-0.0,0.04089755348752057,0.16108076293945134,0.3992896240339575,5.551115123125783e-17,0.19540305337191172
468,angular_drift,3,high,mixed,0.16737053312435018,0.16432155683864477,0.0030489762857054126,0.16432155683864477,0.0,True,True,1,True,informed,-0.051121941859400714,-0.0211711803963988,-0.0,0.020448776743760284,0.14303608976038024,0.34690338761823314,2.1362235064215085e-08,0.17339707216390252
468,angular_drift,4,extreme,tilt,0.19302733868535799,0.15600904030751078,0.0370182983778472,0.15600904030751078,0.0,True,True,1,True,informed,-0.0229771732101499,0.011763569651474242,0.0359075382895612,0.0359075382895612,0.13984779854863233,0.32392622081939054,5.877910616569615e-08,0.16876816863372043
468,angular_drift,5,low,mixed,0.1827107634155079,0.1529611737262949,0.029749589689213013,0.1529611737262949,0.0,True,True,1,True,informed,0.20034575096305715,-0.04271644201323665,-0.0,0.08013830038522286,0.13908750402401146,0.31500411770615677,1.230932976381549e-07,0.16733650279255147
476,angular_drift,1,high,mixed,0.15265264312309948,0.1521880804436189,0.0004645626794805846,0.1521880804436189,0.0,True,True,1,True,informed,-0.0,-0.0004983355394859029,-0.0,0.00041527961623825244,0.13283090456521532,0.3201198081405964,2.0341997756384567e-09,0.16302866021615456
476,angular_drift,2,medium,bend,0.14670166086558012,0.14506247960063556,0.0016391812649445558,0.14506247960063556,0.0,True,True,1,True,informed,-0.0565306403690264,-0.027959220546870032,-0.0,0.023299350455725027,0.1244937539169739,0.3085083675808432,1.017099710010072e-09,0.151618428461605
476,angular_drift,3,high,bend,0.3376720529404438,0.338475580909105,0.0008035279686612329,0.29105792577016953,0.04741765513893548,False,True,2,True,informed,-0.04287996038850257,-0.027959220517732263,-0.0,0.023299350431443554,0.3307613734527955,0.6706155505380139,5.085497578605214e-10,0.38062503559297267
476,angular_drift,4,extreme,waviness,0.3044427149326911,0.31062012201998507,0.0061774070872939735,0.31062012201998507,0.0,True,True,1,True,informed,-0.15307374372218083,-0.02795922050316338,-0.0,0.06122949748887233,0.26885562753725145,0.6584929113134435,2.542747679079582e-10,0.32415560288494166
476,angular_drift,5,low,mixed,0.35885801277949925,0.3362597037942213,0.022598308985277926,0.3362597037942213,0.0,True,True,1,True,informed,0.001505973711357786,-0.02795922049587894,-0.0,0.023299350413232448,0.29094408234629276,0.7121424186853769,1.2713730068725226e-10,0.35333753446579264
483,angular_drift,1,medium,mixed,0.028062512909708244,0.027597865984046004,0.0004646469256622404,0.027597865984046004,0.0,True,True,1,True,informed,-0.0714213576641533,-0.0279592204885945,-0.0,0.028568543065661322,0.0306273666752205,0.049960727133550514,5.551115123125783e-17,0.03421437841414683
483,angular_drift,2,medium,waviness,0.04083604864716802,0.04573129582385954,0.004895247176691521,0.04573129582385954,0.0,True,True,1,True,informed,-0.00042667423481838375,-0.0279592204885945,-0.0,0.023299350407162085,0.051206961347076176,0.08217430050142073,8.326672684688674e-17,0.05716917269310443
483,angular_drift,3,high,mixed,0.1305225903947046,0.04566927938583779,0.08485331100886681,0.04566927938583779,0.0,True,True,1,True,informed,-0.12233199764360418,-0.0885395255499419,-0.0,0.07378293795828493,0.05121335729920859,0.08196076405690667,7.973084195089797e-07,0.0571680378647736
483,angular_drift,4,low,mixed,0.09809666025116967,0.08625866386004685,0.011837996391122818,0.08625866386004685,0.0,True,True,1,True,informed,0.23916415135608018,-0.0211196264644147,-0.0,0.09566566054243207,0.08714935305971955,0.16745957791427812,3.77182141020338e-07,0.09875871413205235
483,angular_drift,5,medium,tilt,0.08864132632786305,0.08313020502679473,0.005511121301068317,0.08313020502679473,0.0,True,True,1,True,informed,-0.009628553769964764,-0.039625834390162706,-0.0,0.03302152865846893,0.08682256979377395,0.15783105411218712,2.5731064595690967e-07,0.09734040661812629
488,angular_drift,1,high,offset,0.001033188046926422,0.0,0.001033188046926422,0.0,0.0,True,True,1,True,informed,-0.0918182592939075,-0.0279592204885945,-0.0,0.036727303717563,0.0,0.0,0.0,0.0
488,angular_drift,2,medium,mixed,0.04976422898766355,0.018021098071372678,0.03174313091629087,0.018021098071372678,0.0,True,True,1,True,informed,0.1476399284177079,-0.0204123257279573,-0.0,0.05905597136708316,0.02029926011822317,0.03221547048597796,2.2899078189198008e-08,0.02266672020388883
488,angular_drift,3,high,offset,0.02743669586250546,0.018021094084072153,0.009415601778433307,0.018021094084072153,0.0,True,True,1,True,informed,-0.0395828510498353,-0.02795922114460477,-0.0,0.023299350953837308,0.020299260855074865,0.03221546762359251,1.1449536430063745e-08,0.022666721056110107
488,angular_drift,4,extreme,waviness,0.11902746501565278,0.11779835090940166,0.0012291141062511224,0.11779835090940166,0.0,True,True,1,True,informed,-3.7786055912366095e-19,-0.02795922081659956,-0.0,0.023299350680499632,0.13269005816282758,0.21058263200709712,5.724766743986365e-09,0.1481654214099424
488,angular_drift,5,low,offset,0.1205743518238729,0.11779834991257705,0.0027760019112958445,0.11779834991257705,0.0,True,True,1,True,informed,-0.2104518084316459,-0.027959220652596987,-0.0,0.08418072337265836,0.13269005834704037,0.21058263129150112,2.8623827197371554e-09,0.1481654216229978
501,angular_drift,1,medium,twist,0.019696232939897276,0.01963728707784316,5.894586205411681e-05,0.01963728707784316,0.0,True,True,1,True,informed,-0.0,-0.0279592204885945,-0.0,0.023299350407162085,0.020241423162978417,0.03720495224196696,2.7755575615628914e-17,0.02403374456359539
501,angular_drift,2,medium,waviness,0.06902430907042076,0.06779452684943751,0.0012297822209832443,0.06779452684943751,0.0,True,True,1,True,informed,-0.010120711581489208,-0.0279592204885945,-0.0,0.023299350407162085,0.06939928468109158,0.13054300655027845,5.551115123125783e-17,0.07811839480026489
501,angular_drift,3,high,mixed,0.14091450154756513,0.1370534091781586,0.0038610923694065435,0.1370534091781586,0.0,True,True,1,True,informed,0.140050620211926,-0.0279592204885945,-0.0,0.056020248084770394,0.14898110450245386,0.2524379665638745,1.3877787807814457e-16,0.1662768785826004
501,angular_drift,4,low,mixed,0.1381991370789224,0.13616899724036904,0.002030139838553352,0.13616899724036904,0.0,True,True,1,True,informed,-0.0025301778953723086,-0.018965050335882697,-0.0,0.01580420861323558,0.1489138740987199,0.24965979413528425,2.53555078322254e-08,0.16596889163515458
501,angular_drift,5,medium,mixed,0.21268043009653842,0.20427752696567833,0.00840290313086009,0.20427752696567833,0.0,True,True,1,True,informed,-0.14119910604290511,-0.009425271914858894,-0.0,0.056479642417162045,0.179173121511099,0.4281741445841427,3.8644589958614084e-08,0.22073335543728842
504,fixture_drift,1,high,mixed,0.11879175312326953,0.11777803838090209,0.0010137147423674442,0.11777803838090209,0.0,True,True,1,True,informed,-0.4717792560482419,0.0558783677738783,-0.2512163072405328,0.2512163072405328,0.10654122850802311,0.24395770367381142,9.367506770274758e-17,0.12628358726351702
504,fixture_drift,2,medium,mixed,0.20068891250723686,0.14907586180659338,0.05161305070064348,0.14907586180659338,0.0,True,True,1,True,informed,0.2306342755522794,-0.019106440685860298,-0.2512163072405328,0.2512163072405328,0.12775520174184749,0.31640872436238143,1.3877787807814457e-16,0.1582668397532465
504,fixture_drift,3,high,mixed,0.19077307619681072,0.17270985013739681,0.018063226059413906,0.17270985013739681,0.0,True,True,1,True,informed,0.34016338838924454,3.975693351829396e-18,-0.2512163072405328,0.2512163072405328,0.14677628575169216,0.37005118157303685,5.551115123125783e-17,0.17661609939978087
504,fixture_drift,4,extreme,tilt,0.19354675316795217,0.17998547038254453,0.013561282785407636,0.17998547038254453,0.0,True,True,1,True,informed,-0.05245044988285248,-0.011238328381497199,-0.2512163072405328,0.2512163072405328,0.15252842844937228,0.3868804130785437,0.0,0.1816281792416973
504,fixture_drift,5,low,bend,0.21112788309310934,0.21383287453589905,0.0027049914427897115,0.18536878733638246,0.028464087199516597,False,True,2,True,informed,-0.04464878097805116,-0.0,-0.2512163072405328,0.2512163072405328,0.18324015905538044,0.4566069639752082,0.0,0.2187873762672246
510,fixture_drift,1,high,mixed,0.112600492066384,0.10624480636862353,0.006355685697760474,0.10624480636862353,0.0,True,True,1,True,informed,0.076856298417223,0.03537486361073,-0.07158914482040749,0.07158914482040749,0.09875154514105981,0.21733104646549184,5.551115123125783e-17,0.11420028886658018
510,fixture_drift,2,medium,mixed,0.16944427931220826,0.13840021081347875,0.03104406849872951,0.13840021081347875,0.0,True,True,1,True,informed,0.014002473280812004,1.5902773407317584e-18,-0.3390076642067197,0.3390076642067197,0.11693292129603092,0.2966124169547439,2.0816681711721685e-17,0.14336609338246314
510,fixture_drift,3,high,offset,0.16372144063684843,0.15079320069376462,0.012928239943083814,0.15079320069376462,0.0,True,True,1,True,informed,-0.6391236068659925,5.963540027744094e-19,-0.2512163072405328,0.255649442746397,0.12640049727814398,0.32549807720762114,0.0,0.15223628348035095
510,fixture_drift,4,extreme,mixed,0.2704799609825371,0.26577260712823286,0.004707353854304264,0.26577260712823286,0.0,True,True,1,True,informed,-0.038620566604366,-0.028313667354032,-0.2512163072405328,0.2512163072405328,0.2550705683772115,0.5325615444515213,2.7755575615628914e-17,0.2948297327961301
510,fixture_drift,5,low,mixed,0.292625357575287,0.2852312905343828,0.007394067040904229,0.2852312905343828,0.0,True,True,1,True,informed,0.03806988990661349,3.5718526328556394e-05,-0.2512163072405328,0.2512163072405328,0.2708220312506666,0.5757232085326656,0.0,0.31267718599383176
526,fixture_drift,1,high,twist,0.05102086398979146,0.05101206802811285,8.795961678603748e-06,0.05101206802811285,0.0,True,True,1,True,informed,-0.0,-0.0,-0.2512163072405328,0.2512163072405328,0.053769528427942914,0.0955351161179275,1.3010426069826053e-17,0.06220674664351718
526,fixture_drift,2,medium,mixed,0.23992881702351343,0.24798705341173832,0.008058236388224893,0.24798705341173832,0.0,True,True,1,True,informed,-0.026884764213971457,-0.0095605980701912,-0.2512163072405328,0.2512163072405328,0.250929551958791,0.48103157014450604,4.163336342344337e-17,0.2839871678074919
526,fixture_drift,3,high,mixed,0.33713828135271506,0.3309681231979758,0.006170158154739258,0.3309681231979758,0.0,True,True,1,True,informed,-0.44107720713101245,-0.0028089424452714985,-0.2512163072405328,0.2512163072405328,0.32472303276356135,0.6551401399796362,5.551115123125783e-17,0.37009171375016575
526,fixture_drift,4,extreme,bend,0.47264080634635386,0.5015809264827675,0.028940120136413672,0.47515382835057646,0.026427098132191074,False,True,2,True,moderate_random,-0.783650743968566,-0.012081451736347781,-0.3304988406673662,0.3304988406673662,0.30492806883902884,1.0181247914041498,0.21086111434518573,0.4140673410625824
526,fixture_drift,5,low,mixed,0.4854071317605548,0.41724371896479184,0.06816341279576293,0.33584554053967924,0.0813981784251126,False,True,2,True,informed,0.11170798134810134,0.015924214444374193,-0.2512163072405328,0.2512163072405328,0.29450675574491986,0.8643080560995822,0.10543055328988504,0.37970109424475734
538,fixture_drift,1,high,mixed,0.286794884153042,0.28746206126710755,0.0006671771140655536,0.28746206126710755,0.0,True,True,1,True,informed,0.6949430491806858,-0.0,-0.2512163072405328,0.27797721967227434,0.3455887644475663,0.48679350195771437,1.1102230246251565e-16,0.3774738134552334
538,fixture_drift,2,medium,waviness,0.22481620078984418,0.21597797933321466,0.00883822145662952,0.21597797933321466,0.0,True,True,1,True,informed,-0.17279438222378316,-3.180554681463517e-18,-0.2594781918373069,0.2594781918373069,0.2401158588432479,0.39017191234068876,2.7755575615628914e-17,0.2689164797803368
538,fixture_drift,3,high,offset,0.21154263820468916,0.19354876395,0.01799387425468915,0.19354876395,0.0,True,True,1,True,informed,-0.2970937206316229,-7.951386703658792e-19,-0.26438157496718107,0.26438157496718107,0.21081515208562174,0.3566720894074491,0.0,0.2330259150207878
538,fixture_drift,4,extreme,bend,0.4133154388904257,0.39778404029321424,0.015531398597211477,0.39778404029321424,0.0,True,True,1,True,informed,-0.07083392961088318,-0.0,-0.2512163072405328,0.2512163072405328,0.44311047471027154,0.7169084125716163,5.551115123125783e-17,0.49778374108647894
538,fixture_drift,5,low,bend,0.37418350366995623,0.3803915017478337,0.006207998077877475,0.3803915017478337,0.0,True,True,1,True,informed,-0.1883110689013131,-1.5902773407317584e-18,-0.2512163072405328,0.2512163072405328,0.4278189563654686,0.6828979042912922,1.1102230246251565e-16,0.4717644355080541
539,fixture_drift,1,medium,mixed,0.11947582501316825,0.11820170405845803,0.0012741209547102172,0.11820170405845803,0.0,True,True,1,True,informed,0.053077652220478,0.0376581772420531,-0.2512163072405328,0.2512163072405328,0.14008536549774442,0.20365608068526475,0.0,0.15079270203555287
539,fixture_drift,2,medium,offset,0.11307411531617984,0.10962508675374591,0.0034490285624339256,0.10962508675374591,0.0,True,True,1,True,informed,-0.5857474643796938,-0.0,-0.2512163072405328,0.2512163072405328,0.11497070505258022,0.2064800189111473,0.0,0.1318986956462766
539,fixture_drift,3,high,mixed,0.11384398446513387,0.10734540525276133,0.0064985792123725405,0.10734540525276133,0.0,True,True,1,True,informed,-0.05344489741106102,-0.0003903837699285,-0.2512163072405328,0.2512163072405328,0.10451467385564521,0.21163309601819458,0.0,0.125010742906094
539,fixture_drift,4,low,twist,0.11930165965088149,0.11783028945406562,0.0014713701968158688,0.11783028945406562,0.0,True,True,1,True,informed,-0.03923757183600076,-0.0,-0.25212789502119237,0.25212789502119237,0.11367803378498013,0.23383518218840157,0.0,0.135763246620511
539,fixture_drift,5,medium,tilt,0.13664218075546022,0.1378257910634218,0.0011836103079615745,0.1378257910634218,0.0,True,True,1,True,informed,-0.033310607642901266,0.0305944507945673,-0.3346041276899066,0.3346041276899066,0.13335878922392355,0.27339119552025515,5.551115123125783e-17,0.15800795640168178
545,fixture_drift,1,medium,offset,0.03899105996688511,0.03732773917363145,0.00166332079325366,0.03732773917363145,0.0,True,True,1,True,informed,-0.321863912175281,-0.0,-0.2728726231117289,0.2728726231117289,0.03684711207324988,0.0728704272429318,0.0,0.044124773787769446
545,fixture_drift,2,medium,mixed,0.1422091902468263,0.14778797551411268,0.00557878526728639,0.14778797551411268,0.0,True,True,1,True,informed,-0.0055500635083307395,-0.0,-0.2512163072405328,0.2512163072405328,0.1555346171427237,0.27835837956322745,3.469446951953614e-18,0.1762007650232734
545,fixture_drift,3,high,waviness,0.19061996699626904,0.19275489113949748,0.0021349241432284394,0.19275489113949748,0.0,True,True,1,True,informed,-0.07738389097737951,9.93923337957349e-20,-0.2512163072405328,0.2512163072405328,0.1650383122679399,0.4104442680926796,1.1102230246251565e-16,0.20110117031311595
545,fixture_drift,4,low,waviness,0.20667126193896992,0.20702047577190205,0.00034921383293212704,0.20702047577190205,0.0,True,True,1,True,informed,-0.057115501525314694,3.180554681463517e-18,-0.2512163072405328,0.2512163072405328,0.17532292794188112,0.4436936898759043,8.326672684688674e-17,0.21315490426566416
545,fixture_drift,5,medium,twist,0.23076005932075003,0.22269779500222942,0.008062264318520612,0.22269779500222942,0.0,True,True,1,True,informed,-0.04698130679928228,2.3854160110976377e-18,-0.2512163072405328,0.2512163072405328,0.18928570055238475,0.4773358722807625,5.551115123125783e-17,0.227113231522852
547,fixture_drift,1,medium,mixed,0.040026102760622476,0.03732773917363146,0.0026983635869910136,0.03732773917363146,0.0,True,True,1,True,informed,0.2679886190355158,-0.04050702738188,-0.2512163072405328,0.2512163072405328,0.03684711207324988,0.07287042724293182,1.3877787807814457e-17,0.044124773787769446
547,fixture_drift,2,medium,offset,0.07218387957810984,0.06302462700177834,0.009159252576331503,0.06302462700177834,0.0,True,True,1,True,informed,-0.17106591661681975,-3.975693351829396e-19,-0.2512163072405328,0.2512163072405328,0.0582427136855935,0.1273172984492387,0.0,0.07356623361328679
547,fixture_drift,3,high,mixed,0.24054292300961128,0.2152143655456487,0.025328557463962564,0.2152143655456487,0.0,True,True,1,True,informed,-0.5557238086555286,0.0402239077953905,-0.2512163072405328,0.2512163072405328,0.2372865075711097,0.39127357105042204,1.1102230246251565e-16,0.26646341959189146
547,fixture_drift,4,low,waviness,0.1971819613780551,0.19047088267157228,0.006711078706482826,0.19047088267157228,0.0,True,True,1,True,informed,-0.11766199079662,-3.180554681463517e-18,-0.1478648369957224,0.1478648369957224,0.1858536777405637,0.3772435010031533,2.7755575615628914e-17,0.215417290484572
547,fixture_drift,5,medium,tilt,0.1892095702168871,0.18442569911053192,0.0047838711063551975,0.18442569911053192,0.0,True,True,1,True,informed,-0.07725455143493494,0.0277033502574558,-0.2512163072405328,0.2512163072405328,0.17315961661970672,0.37285937681115017,5.551115123125783e-17,0.20620001081274814
549,fixture_drift,1,medium,mixed,0.07812092002858173,0.06345530001122598,0.014665620017355746,0.06345530001122598,0.0,True,True,1,True,informed,0.1097065831266767,-0.0,-0.2512163072405328,0.2512163072405328,0.053417280851201156,0.13635594472559714,5.551115123125783e-17,0.06523332338186488
549,fixture_drift,2,medium,mixed,0.11149252971426651,0.12917199859917378,0.017679468884907262,0.10416197782492549,0.025010020774248284,False,True,2,True,informed,-0.01842355603662494,-0.0015238963523236985,-0.2512163072405328,0.2512163072405328,0.1098567239625656,0.2753510334882647,8.326672684688674e-17,0.1360967136392467
549,fixture_drift,3,high,mixed,0.15026598195388907,0.15765655066934867,0.0073905687154595945,0.15765655066934867,0.0,True,True,1,True,informed,-0.37178395693067556,2.3854160110976377e-18,-0.2512163072405328,0.2512163072405328,0.1335638748467603,0.3384546201310276,5.551115123125783e-17,0.16051002176012258
549,fixture_drift,4,low,twist,0.17027922871704926,0.17665208179953404,0.006372853082484781,0.17665208179953404,0.0,True,True,1,True,informed,-0.04881604134618728,1.5902773407317584e-18,-0.2512163072405328,0.2512163072405328,0.15018657913424655,0.379456907380579,0.0,0.17759035845086357
549,fixture_drift,5,medium,mixed,0.2078047592263402,0.23012833005108452,0.022323570824744315,0.23012833005108452,0.0,True,True,1,True,informed,-0.04958531570813279,-0.0,-0.2512163072405328,0.2512163072405328,0.1952291275176617,0.4945577122566114,2.7755575615628914e-17,0.2319227811880259
554,fixture_drift,1,high,bend,0.13587766881865235,0.13595243856444778,7.476974579542772e-05,0.13595243856444778,0.0,True,True,1,True,informed,-0.0,-0.0,-0.2101938359805125,0.2101938359805125,0.1590123252876561,0.2358067595283313,2.42861286636753e-17,0.1750671311965157
554,fixture_drift,2,medium,mixed,0.20887149498653537,0.18735118942426682,0.021520305562268555,0.18735118942426682,0.0,True,True,1,True,informed,-0.49509698153800424,0.0131727187921819,-0.2512163072405328,0.2512163072405328,0.19191698459578102,0.35992054799044504,5.551115123125783e-17,0.21799929648398955
554,fixture_drift,3,high,mixed,0.3390689346624279,0.365436864627291,0.026367929964863146,0.3262580164505202,0.03917884817677081,False,True,2,True,local_informed,-0.24596113091860655,-0.008224031891296328,-0.5055687995008967,0.5055687995008967,0.21102100353559097,0.5143916141948767,0.409324749373033,0.25015654496240824
554,fixture_drift,4,extreme,twist,0.38076716462152427,0.2836306200263922,0.09713654459513205,0.2836306200263922,0.0,True,True,1,True,informed,-0.041212010452726135,0.011726289639761944,-0.0999623960728189,0.0999623960728189,0.21049349564381228,0.4480120224162971,0.20466238325914474,0.24680249630616008
554,fixture_drift,5,low,tilt,0.27704894351083764,0.2528963223837403,0.024152621127097318,0.2528963223837403,0.0,True,True,1,True,informed,-0.046023804549781396,-0.0028792538574670306,-0.2512163072405328,0.2512163072405328,0.21784772792368112,0.43760981212039746,0.10233119191650586,0.25559702795565004
556,fixture_drift,1,high,mixed,0.04071107694535393,0.037327739173631476,0.003383337771722457,0.037327739173631476,0.0,True,True,1,True,informed,-0.4615170424797871,-0.0191721892195474,-0.2512163072405328,0.2512163072405328,0.036847112073249866,0.07287042724293186,5.551115123125783e-17,0.04412477378776944
556,fixture_drift,2,medium,waviness,0.08250163926357455,0.08349865145444116,0.0009970121908666058,0.08349865145444116,0.0,True,True,1,True,informed,-0.018423556036624933,1.5902773407317584e-18,-0.2591948899686656,0.2591948899686656,0.07061475077482714,0.17943748057676207,7.112366251504909e-17,0.08482982048964367
556,fixture_drift,3,high,waviness,0.16186599961355838,0.1679294098396428,0.00606341022608442,0.1679294098396428,0.0,True,True,1,True,informed,-0.027635334054937403,2.0375428428125655e-18,-0.2512163072405328,0.2512163072405328,0.14391673237946803,0.35872937634033875,1.3877787807814457e-16,0.17135577223700701
556,fixture_drift,4,extreme,mixed,0.3073038783178883,0.31640233173733706,0.00909845341944876,0.31640233173733706,0.0,True,True,1,True,informed,-0.03224122306409364,0.002258808524783004,-0.2512163072405328,0.2512163072405328,0.29747054602860445,0.6437804630280195,2.5673907444456745e-16,0.34027029020349814
556,fixture_drift,5,low,twist,0.3433485783155764,0.3260507613088548,0.017297817006721616,0.3260507613088548,0.0,True,True,1,True,informed,-0.03454416756867176,7.355032700884382e-18,-0.2512163072405328,0.2512163072405328,0.3014562582127332,0.6698223130204324,1.3877787807814457e-16,0.3466718993890511
571,fixture_drift,1,medium,mixed,0.16418972890323677,0.14487931272336638,0.019310416179870393,0.14487931272336638,0.0,True,True,1,True,informed,-0.1208399392798894,-0.0,-0.2512163072405328,0.2512163072405328,0.15084314152463815,0.2750092887265404,2.7755575615628914e-17,0.1712358364801282
571,fixture_drift,2,medium,twist,0.14357121353976932,0.12900396397424205,0.014567249565527268,0.12900396397424205,0.0,True,True,1,True,informed,-0.07428688920829228,7.951386703658792e-19,-0.2512163072405328,0.2512163072405328,0.12485825436290993,0.25721895954550833,0.0,0.14380799801716587
