assembly_id,batch_condition,component_index,severity,scenario_type,predicted_quality,actual_quality,prediction_absolute_error,true_best_of_20_quality,absolute_regret,exact_best_hit,top3_hit,selected_true_rank,selected_beats_zero,best_was_structured_initial,z_adj,theta_adj,locator_offset,correction_utilization,capability_penalty,mean_gap,max_gap,parallelism,rms
373,angular_drift,3,high,mixed,0.226332041950858,0.21646372901635305,0.009868312934504936,0.21646372901635305,0.0,True,True,1,True,True,-0.08016312360466632,0.04432646974229624,-0.0,0.03693872478524687,3.1901994807057774e-05,0.2264943730115121,0.4070615615055518,4.6423485355884253e-07,0.26396809390777837
373,angular_drift,4,low,twist,0.16487101742443297,0.16122223874660588,0.0036487786778270914,0.16122223874660588,0.0,True,True,1,True,True,-0.10123141973775611,-0.027959207189245595,-0.0,0.040492567895102444,2.9100096902555705e-05,0.1677637432600542,0.30583014176779566,2.3211737151807021e-07,0.1914400360303946
373,angular_drift,5,medium,mixed,0.1763707901015679,0.16374136823398694,0.012629421867580953,0.16374136823398694,0.0,True,True,1,True,True,-0.03852921929251816,-0.047766045863347935,-0.0,0.039805038219456614,2.429281581251939e-05,0.1616192290937492,0.3219423581938098,2.5669304398734383e-07,0.18672815039806062
381,angular_drift,1,medium,twist,0.021739588246653483,0.021759338111791662,1.9749865138179307e-05,0.021759338111791662,0.0,True,True,1,True,True,-0.0,-0.0279592204885945,-0.0,0.023299350407162085,7.238129725276321e-06,0.022428758551075494,0.041225406139702714,2.7755575615628914e-17,0.02663088704558194
381,angular_drift,2,medium,mixed,0.024129892120611483,0.011144784343365542,0.01298510777724594,0.011144784343365542,0.0,True,True,1,True,True,0.06492223347775736,-0.0279592204885945,-0.0,0.02596889339110294,1.6229908711389254e-05,0.014659991580895856,0.017547621767085922,2.7755575615628914e-17,0.014825003389710009
381,angular_drift,3,high,bend,0.05035849950072912,0.0457290220481263,0.004629477452602816,0.0457290220481263,0.0,True,True,1,True,True,0.007329995790447928,-0.0279592204885945,0.0154960378163929,0.023299350407162085,1.0554447087051738e-05,0.04881164862078925,0.0848365622059101,8.326672684688674e-17,0.05634558800116468
381,angular_drift,4,low,waviness,0.05469518935704581,0.041984247288142616,0.012710942068903192,0.041984247288142616,0.0,True,True,1,True,True,-0.024293845053177856,-0.027959220488594505,-0.0397353931036667,0.0397353931036667,2.9549223195913304e-05,0.036336671821690085,0.08901799540713448,2.7755575615628914e-17,0.04377847119495238
381,angular_drift,5,medium,waviness,0.07005111873129787,0.07319264615659483,0.0031415274252969694,0.07319264615659483,0.0,True,True,1,True,True,-0.012146922526588935,-0.0279592204885945,-0.0,0.023299350407162085,7.552898209259156e-06,0.06902237992373525,0.14847937889284382,2.7755575615628914e-17,0.07942118511621099
403,angular_drift,1,medium,offset,0.003018858203315265,4.352107243477749e-17,0.0030188582033152216,4.352107243477749e-17,0.0,True,True,1,True,True,-0.4911121523869691,-0.0279592204885945,0.0145947268660628,0.19644486095478764,0.0005246193223631539,1.97861529141117e-17,1.1102230246251565e-16,0.0,4.278535821789286e-17
403,angular_drift,2,medium,bend,0.06425382359099166,0.060698568737292374,0.0035552548536992856,0.060698568737292374,0.0,True,True,1,True,True,1.09923071745065e-18,-0.0279592204885945,-0.0199120031787409,0.023299350407162085,1.2524634666478827e-05,0.06838307043265256,0.1084989584375127,2.7755575615628914e-17,0.0763396007624279
403,angular_drift,3,high,waviness,0.09272433166962483,0.08816230318813904,0.004562028481485791,0.08816230318813904,0.0,True,True,1,True,True,-0.03419153521632628,-0.0279592204885945,-0.0,0.023299350407162085,9.732126696901452e-06,0.07875320308574885,0.18405726463421684,5.551115123125783e-17,0.09319162872149314
403,angular_drift,4,low,mixed,0.1487735224512474,0.15829510788380866,0.009521585432561264,0.15829510788380866,0.0,True,True,1,True,True,-0.017095767608163136,-0.0279592204885945,-0.0,0.023299350407162085,7.861628968182604e-06,0.13546230703573534,0.33687117057968463,5.551115123125783e-17,0.16595064599182632
403,angular_drift,5,medium,waviness,0.19604640951860702,0.19451145371957534,0.0015349557990316787,0.19451145371957534,0.0,True,True,1,True,True,-0.046295777144957875,-0.0279592204885945,-0.0,0.023299350407162085,1.1810500885714941e-05,0.18221753563224236,0.39610114707372834,1.6653345369377348e-16,0.21015848907784082
422,angular_drift,1,high,tilt,1.0125544920830229e-08,1.1316955525914576e-08,1.1914106050843474e-09,1.1316955525914576e-08,0.0,True,True,1,True,True,-0.0,-0.021610319283305,-0.0,0.018008599402754167,4.32412869931837e-06,5.149152778304943e-09,1.019734177654108e-08,2.039468355308216e-08,5.94602093536122e-09
422,angular_drift,2,medium,twist,0.002493981330959816,0.002624974992136626,0.00013099366117680974,0.002624974992136626,0.0,True,True,1,True,True,2.0610575952199687e-19,-0.02795922107285915,-0.0,0.023299350894049293,7.23813002778714e-06,0.002705727579842273,0.004973292978052213,1.019733930629485e-08,0.003212657655664881
422,angular_drift,3,high,twist,0.033084644967335715,0.014472910154134823,0.018611734813200893,0.014472910154134823,0.0,True,True,1,True,True,-0.001352863739439259,-0.027959220780726754,-0.1287289460444477,0.1287289460444477,0.0002281905883853573,0.014670108312673095,0.027693260935507003,5.098668487413249e-09,0.01763897850080248
422,angular_drift,4,extreme,tilt,0.051532209683112756,0.010565174023591313,0.04096703565952144,0.010565174023591313,0.0,True,True,1,True,True,-0.0072248666448051614,-0.08494083662743149,-0.0,0.07078403052285957,6.691641024995667e-05,0.010604137756733455,0.020468622071761644,7.16914480447528e-07,0.012431310006986497
422,angular_drift,5,low,mixed,0.05815856190636118,0.043634518529575735,0.014524043376785443,0.043634518529575735,0.0,True,True,1,True,True,0.16898949628820162,-0.0279591999505075,-0.0,0.06759579851528065,6.816067878365724e-05,0.054549540108576454,0.07132315373913445,3.584571548476134e-07,0.058726028381160186
433,angular_drift,1,medium,mixed,0.10522340254310232,0.06555427028316758,0.039669132259934736,0.06555427028316758,0.0,True,True,1,True,True,-0.0,0.007634938021189298,-0.0,0.006362448350991081,5.397433202537217e-07,0.06293055240367207,0.13135169622034581,4.039629189489524e-08,0.07269583577074655
433,angular_drift,2,medium,mixed,0.07695163407471524,0.06651261305205067,0.010439021022664571,0.06651261305205067,0.0,True,True,1,True,True,-0.22549672216160532,-0.027959219331325984,-0.0,0.09019868886464213,0.00011571550876475869,0.06274846921109498,0.13503271123290267,2.0198141131855252e-08,0.07178252859409037
433,angular_drift,3,high,mixed,0.2088156535945917,0.23581306356694973,0.026997409972358027,0.23581306356694973,0.0,True,True,1,True,True,-0.009041689004050366,-0.027959219909960382,-0.0,0.023299349924966985,7.412533991112179e-06,0.19965065334606144,0.5045171920984561,1.0099068276092638e-08,0.24562706903874001
433,angular_drift,4,low,mixed,0.2692724251695869,0.24225349660938442,0.027018928560202465,0.24225349660938442,0.0,True,True,1,True,True,-0.06930559877087462,-0.027959220199277508,-0.0275936458344187,0.02772223950834985,2.7637220959393865e-05,0.20948944379841228,0.5143296521375875,5.0495329306787795e-09,0.2510776631372464
433,angular_drift,5,medium,mixed,0.29816945672095496,0.33012680155009905,0.031957344829144085,0.33012680155009905,0.0,True,True,1,True,True,-0.40771600260279234,-0.04646935576235374,-0.0,0.16308640104111694,0.0003746234433288111,0.2882604104741653,0.6975567363174946,1.3038442789325977e-07,0.3438161839727271
463,angular_drift,1,medium,mixed,0.11420963663168039,0.11089583148513028,0.0033138051465501084,0.09089629467805085,0.01999953680707943,False,True,2,True,True,-0.0,-0.0465088576218608,-0.0,0.03875738135155067,2.0028461456393705e-05,0.12493531615408326,0.1982267168065589,1.28241443186905e-07,0.13947183124504672
463,angular_drift,2,medium,mixed,0.12409563796994275,0.1364833335445873,0.012387695574644558,0.1364833335445873,0.0,True,True,1,True,True,-0.062467657442183,-0.027959216814747775,-0.0,0.0249870629768732,1.5562838705896316e-05,0.12088161452323641,0.2860598402807751,6.412070638339706e-08,0.14400877867171938
463,angular_drift,3,high,bend,0.2479503181604828,0.23477628377402956,0.013174034386453232,0.23477628377402956,0.0,True,True,1,True,True,-0.04734128432943469,-0.027959218651671575,-0.0,0.02329934887639298,1.201934947170047e-05,0.22605564847477105,0.4696867944188197,3.206034554503745e-08,0.2605354128784865
463,angular_drift,4,low,offset,0.23330078411677435,0.18090101322500224,0.05239977089177211,0.18090101322500224,0.0,True,True,1,True,True,-0.1539572559670157,-0.027959219570133257,0.0317725563329761,0.06158290238680628,7.126411861393145e-05,0.16645361661896546,0.37100534420879505,1.6030168914493714e-08,0.19663320167623408
463,angular_drift,5,medium,offset,0.16027991044843612,0.1585929153682933,0.0016869950801428057,0.1585929153682933,0.0,True,True,1,True,True,-0.2657082018102849,-0.02795922002936399,-0.0,0.10628328072411397,0.00015785327297391453,0.1479482109257959,0.3216646191037829,8.015082597623291e-09,0.17709063954894902
467,angular_drift,1,medium,mixed,0.014915006795779269,0.013378241406686524,0.0015367653890927448,0.013378241406686524,0.0,True,True,1,True,True,-0.0300121606402621,-0.030540909622109803,-0.0,0.025450758018424835,1.0558104660265595e-05,0.013789814858012703,0.02534651198612578,1.1720419440530705e-08,0.016373398373191468
467,angular_drift,2,medium,tilt,0.02588553916097031,0.00950355878294437,0.01638198037802594,0.00950355878294437,0.0,True,True,1,True,True,0.006894907370984474,-0.009520799146118118,-0.0,0.007933999288431765,9.407293911139829e-07,0.009493137868018779,0.01845160733968349,2.0234613706815452e-08,0.011201291502495775
467,angular_drift,3,high,bend,0.13380917295029537,0.1267179795685728,0.007091193381722566,0.1267179795685728,0.0,True,True,1,True,True,0.0034474536854922364,-0.027959221068273483,-0.0,0.023299350890227905,7.263484557495227e-06,0.1371576069227796,0.2334312415428437,1.0117304494183799e-08,0.15541321993694493
467,angular_drift,4,low,tilt,0.11336395595871623,0.08466872059430018,0.028695235364416052,0.08466872059430018,0.0,True,True,1,True,True,-0.0685788034613898,-0.03293592469676133,0.1580873494112412,0.1580873494112412,0.0003532988596767126,0.0839698386952319,0.1648524380814539,1.9306489185133557e-08,0.10022031769347695
467,angular_drift,5,medium,waviness,0.09631057619172595,0.08843232851909942,0.007878247672626529,0.08843232851909942,0.0,True,True,1,True,True,-0.03428940173069491,-0.027959219935504327,-0.0,0.023299349946253607,9.74642399047767e-06,0.07713760016563272,0.18658414745207824,9.653242344365154e-09,0.09315801337813427
468,angular_drift,1,high,mixed,0.22588545297300652,0.22709737093742854,0.0012119179644220213,0.22709737093742854,0.0,True,True,1,True,True,-0.0,-0.0279592204885945,-0.0,0.023299350407162085,7.238129725276321e-06,0.21502101893648046,0.45865346242804217,5.551115123125783e-17,0.24995026528071745
468,angular_drift,2,medium,waviness,0.19023665068167722,0.18765142142921384,0.002585229252463378,0.18765142142921384,0.0,True,True,1,True,True,-0.10224388371880141,-0.0279592204885945,-0.0,0.04089755348752057,2.95395948088044e-05,0.16108076293945134,0.3992896240339575,5.551115123125783e-17,0.19540305337191172
468,angular_drift,3,high,mixed,0.1673705331243501,0.16432155683864477,0.0030489762857053293,0.16432155683864477,0.0,True,True,1,True,True,-0.051121941859400714,-0.0211711803963988,-0.0,0.020448776743760284,9.725541079927026e-06,0.14303608976038024,0.34690338761823314,2.1362235064215085e-08,0.17339707216390252
468,angular_drift,4,extreme,tilt,0.19302733868535799,0.15600904030751078,0.0370182983778472,0.15600904030751078,0.0,True,True,1,True,True,-0.0229771732101499,0.011763569651474242,0.0359075382895612,0.0359075382895612,1.9598955964923864e-05,0.13984779854863233,0.32392622081939054,5.877910616569615e-08,0.16876816863372043
468,angular_drift,5,low,mixed,0.18271076341550796,0.1529611737262949,0.02974958968921307,0.1529611737262949,0.0,True,True,1,True,True,0.20034575096305715,-0.04271644201323665,-0.0,0.08013830038522286,0.00010252394786944996,0.13908750402401146,0.31500411770615677,1.230932976381549e-07,0.16733650279255147
476,angular_drift,1,high,mixed,0.15265264312309948,0.1521880804436189,0.0004645626794805846,0.11698432080786811,0.035203759635750786,False,True,2,True,True,-0.0,-0.0004983355394859029,-0.0,0.00041527961623825244,2.299428795506536e-09,0.13283090456521532,0.3201198081405964,2.0341997756384567e-09,0.16302866021615456
476,angular_drift,2,medium,bend,0.1467016608655801,0.14506247960063556,0.001639181264944528,0.14506247960063556,0.0,True,True,1,True,True,-0.0565306403690264,-0.027959220546870032,-0.0,0.023299350455725027,1.4055651463251275e-05,0.1244937539169739,0.3085083675808432,1.017099710010072e-09,0.151618428461605
476,angular_drift,3,high,bend,0.3376720529404438,0.338475580909105,0.0008035279686612329,0.29105792577016953,0.04741765513893548,False,False,4,True,True,-0.04287996038850257,-0.027959220517732263,-0.0,0.023299350431443554,1.1160670546591156e-05,0.3307613734527955,0.6706155505380139,5.085497578605214e-10,0.38062503559297267
476,angular_drift,4,extreme,waviness,0.3044427149326912,0.31062012201998507,0.0061774070872938625,0.25499190379440984,0.05562821822557523,False,True,2,True,True,-0.15307374372218083,-0.02795922050316338,-0.0,0.06122949748887233,5.7225481236017204e-05,0.26885562753725145,0.6584929113134435,2.542747679079582e-10,0.32415560288494166
476,angular_drift,5,low,mixed,0.35885801277949925,0.3362597037942213,0.022598308985277926,0.3362597037942213,0.0,True,True,1,True,True,0.001505973711357786,-0.02795922049587894,-0.0,0.023299350413232448,7.242968036929109e-06,0.29094408234629276,0.7121424186853769,1.2713730068725226e-10,0.35333753446579264
483,angular_drift,1,medium,mixed,0.028062512909708244,0.027597865984046004,0.0004646469256622404,0.027597865984046004,0.0,True,True,1,True,True,-0.0714213576641533,-0.0279592204885945,-0.0,0.028568543065661322,1.8120285097203596e-05,0.0306273666752205,0.049960727133550514,5.551115123125783e-17,0.03421437841414683
483,angular_drift,2,medium,waviness,0.04083604864716802,0.04573129582385954,0.004895247176691521,0.04573129582385954,0.0,True,True,1,True,True,-0.00042667423481838375,-0.0279592204885945,-0.0,0.023299350407162085,7.238518100535323e-06,0.051206961347076176,0.08217430050142073,8.326672684688674e-17,0.05716917269310443
483,angular_drift,3,high,mixed,0.1305225903947046,0.04566927938583779,0.08485331100886681,0.04566927938583779,0.0,True,True,1,True,True,-0.12233199764360418,-0.0885395255499419,-0.0,0.07378293795828493,0.00010451121009802785,0.05121335729920859,0.08196076405690667,7.973084195089797e-07,0.0571680378647736
483,angular_drift,4,low,mixed,0.09809666025116967,0.08625866386004685,0.011837996391122818,0.08625866386004685,0.0,True,True,1,True,True,0.23916415135608018,-0.0211196264644147,-0.0,0.09566566054243207,0.0001261555686676387,0.08714935305971955,0.16745957791427812,3.77182141020338e-07,0.09875871413205235
483,angular_drift,5,medium,tilt,0.08864132632786305,0.08313020502679473,0.005511121301068317,0.08313020502679473,0.0,True,True,1,True,True,-0.009628553769964764,-0.039625834390162706,-0.0,0.03302152865846893,1.4736730700990147e-05,0.08682256979377395,0.15783105411218712,2.5731064595690967e-07,0.09734040661812629
488,angular_drift,1,high,offset,0.001033188046926422,0.0,0.001033188046926422,0.0,0.0,True,True,1,True,True,-0.0918182592939075,-0.0279592204885945,-0.0,0.036727303717563,2.5223394236771204e-05,0.0,0.0,0.0,0.0
488,angular_drift,2,medium,mixed,0.04976422898766355,0.018021098071372678,0.03174313091629087,0.018021098071372678,0.0,True,True,1,True,True,0.1476399284177079,-0.0204123257279573,-0.0,0.05905597136708316,5.035942784761355e-05,0.02029926011822317,0.03221547048597796,2.2899078189198008e-08,0.02266672020388883
488,angular_drift,3,high,offset,0.02743669586250546,0.018021094084072153,0.009415601778433307,0.018021094084072153,0.0,True,True,1,True,True,-0.0395828510498353,-0.02795922114460477,-0.0,0.023299350953837308,1.058064120569908e-05,0.020299260855074865,0.03221546762359251,1.1449536430063745e-08,0.022666721056110107
488,angular_drift,4,extreme,waviness,0.11902746501565278,0.11779835090940166,0.0012291141062511224,0.11779835090940166,0.0,True,True,1,True,True,-3.7786055912366095e-19,-0.02795922081659956,-0.0,0.023299350680499632,7.238129895105316e-06,0.13269005816282758,0.21058263200709712,5.724766743986365e-09,0.1481654214099424
488,angular_drift,5,low,offset,0.12057435182387288,0.11779834991257705,0.0027760019112958306,0.11779834991257705,0.0,True,True,1,True,True,-0.2104518084316459,-0.027959220652596987,-0.0,0.08418072337265836,0.0001017233856441112,0.13269005834704037,0.21058263129150112,2.8623827197371554e-09,0.1481654216229978
501,angular_drift,1,medium,twist,0.019696232939897276,0.01963728707784316,5.894586205411681e-05,0.01963728707784316,0.0,True,True,1,True,True,-0.0,-0.0279592204885945,-0.0,0.023299350407162085,7.238129725276321e-06,0.020241423162978417,0.03720495224196696,2.7755575615628914e-17,0.02403374456359539
501,angular_drift,2,medium,waviness,0.06902430907042076,0.06779452684943751,0.0012297822209832443,0.06779452684943751,0.0,True,True,1,True,True,-0.010120711581489208,-0.0279592204885945,-0.0,0.023299350407162085,7.456644504829794e-06,0.06939928468109158,0.13054300655027845,5.551115123125783e-17,0.07811839480026489
501,angular_drift,3,high,mixed,0.14091450154756513,0.1370534091781586,0.0038610923694065435,0.1370534091781586,0.0,True,True,1,True,True,0.140050620211926,-0.0279592204885945,-0.0,0.056020248084770394,4.908170566499926e-05,0.14898110450245386,0.2524379665638745,1.3877787807814457e-16,0.1662768785826004
501,angular_drift,4,low,mixed,0.1381991370789224,0.13616899724036904,0.002030139838553352,0.13616899724036904,0.0,True,True,1,True,True,-0.0025301778953723086,-0.018965050335882697,-0.0,0.01580420861323558,3.343963972264355e-06,0.1489138740987199,0.24965979413528425,2.53555078322254e-08,0.16596889163515458
501,angular_drift,5,medium,mixed,0.21268043009653848,0.20427752696567833,0.008402903130860145,0.20427752696567833,0.0,True,True,1,True,True,-0.14119910604290511,-0.009425271914858894,-0.0,0.056479642417162045,4.335522001454197e-05,0.179173121511099,0.4281741445841427,3.8644589958614084e-08,0.22073335543728842
504,fixture_drift,1,high,mixed,0.11879175312326953,0.11777803838090209,0.0010137147423674442,0.11777803838090209,0.0,True,True,1,True,True,-0.4717792560482419,0.0558783677738783,-0.2512163072405328,0.2512163072405328,0.001345200898946275,0.10654122850802311,0.24395770367381142,9.367506770274758e-17,0.12628358726351702
504,fixture_drift,2,medium,mixed,0.20068891250723692,0.14907586180659338,0.05161305070064354,0.14907586180659338,0.0,True,True,1,True,True,0.2306342755522794,-0.019106440685860298,-0.2512163072405328,0.2512163072405328,0.000958318549823493,0.12775520174184749,0.31640872436238143,1.3877787807814457e-16,0.1582668397532465
504,fixture_drift,3,high,mixed,0.1907730761968107,0.17270985013739681,0.01806322605941388,0.17270985013739681,0.0,True,True,1,True,True,0.34016338838924454,3.975693351829396e-18,-0.2512163072405328,0.2512163072405328,0.0010883121860218944,0.14677628575169216,0.37005118157303685,5.551115123125783e-17,0.17661609939978087
504,fixture_drift,4,extreme,tilt,0.19354675316795217,0.17998547038254453,0.013561282785407636,0.17998547038254453,0.0,True,True,1,True,True,-0.05245044988285248,-0.011238328381497199,-0.2512163072405328,0.2512163072405328,0.0008485001243333163,0.15252842844937228,0.3868804130785437,0.0,0.1816281792416973
504,fixture_drift,5,low,bend,0.21112788309310934,0.21383287453589905,0.0027049914427897115,0.18536878733638246,0.028464087199516597,False,True,2,True,True,-0.04464878097805116,-0.0,-0.2512163072405328,0.2512163072405328,0.0008457146027522923,0.18324015905538044,0.4566069639752082,0.0,0.2187873762672246
510,fixture_drift,1,high,mixed,0.112600492066384,0.10624480636862353,0.006355685697760474,0.10624480636862353,0.0,True,True,1,True,True,0.076856298417223,0.03537486361073,-0.07158914482040749,0.07158914482040749,9.252163625926437e-05,0.09875154514105981,0.21733104646549184,5.551115123125783e-17,0.11420028886658018
510,fixture_drift,2,medium,mixed,0.16944427931220823,0.13840021081347875,0.031044068498729482,0.13840021081347875,0.0,True,True,1,True,True,0.014002473280812004,1.5902773407317584e-18,-0.3390076642067197,0.3390076642067197,0.0015327675662956375,0.11693292129603092,0.2966124169547439,2.0816681711721685e-17,0.14336609338246314
510,fixture_drift,3,high,offset,0.16372144063684846,0.15079320069376462,0.012928239943083841,0.15079320069376462,0.0,True,True,1,True,True,-0.6391236068659925,5.963540027744094e-19,-0.2512163072405328,0.255649442746397,0.0017128836080015078,0.12640049727814398,0.32549807720762114,0.0,0.15223628348035095
510,fixture_drift,4,extreme,mixed,0.2704799609825371,0.26577260712823286,0.004707353854304264,0.22675993883149315,0.039012668296739716,False,True,2,True,True,-0.038620566604366,-0.028313667354032,-0.2512163072405328,0.2512163072405328,0.0008520665556495827,0.2550705683772115,0.5325615444515213,2.7755575615628914e-17,0.2948297327961301
510,fixture_drift,5,low,mixed,0.292625357575287,0.2852312905343828,0.007394067040904229,0.26148704522485405,0.023744245309528733,False,True,2,True,True,0.03806988990661349,3.5718526328556394e-05,-0.2512163072405328,0.2512163072405328,0.0008445536606980183,0.2708220312506666,0.5757232085326656,0.0,0.31267718599383176
526,fixture_drift,1,high,twist,0.05102086398979146,0.05101206802811285,8.795961678603748e-06,0.05101206802811285,0.0,True,True,1,True,True,-0.0,-0.0,-0.2512163072405328,0.2512163072405328,0.000841461773647597,0.053769528427942914,0.0955351161179275,1.3010426069826053e-17,0.06220674664351718
526,fixture_drift,2,medium,mixed,0.23992881702351343,0.24798705341173832,0.008058236388224893,0.23995980204231218,0.008027251369426142,False,True,2,True,True,-0.026884764213971457,-0.0095605980701912,-0.2512163072405328,0.2512163072405328,0.0008438500697351141,0.250929551958791,0.48103157014450604,4.163336342344337e-17,0.2839871678074919
526,fixture_drift,3,high,mixed,0.3371382813527151,0.3309681231979758,0.006170158154739314,0.2588445205187195,0.07212360267925633,False,True,3,True,True,-0.44107720713101245,-0.0028089424452714985,-0.2512163072405328,0.2512163072405328,0.0012565729163173626,0.32472303276356135,0.6551401399796362,5.551115123125783e-17,0.37009171375016575
526,fixture_drift,4,extreme,bend,0.4233559815135723,0.33512385471855627,0.08823212679501602,0.3208474555185873,0.014276399199968981,False,True,2,True,False,-0.40145056989591177,0.003832225099421327,-0.38479572604855095,0.38479572604855095,0.0023181861196297855,0.3028901888255393,0.6285809791205781,0.06688494576220794,0.35617020606058647
526,fixture_drift,5,low,mixed,0.34509707792342303,0.3329354880857548,0.01216158983766824,0.3329354880857548,0.0,True,True,1,True,True,-0.07130703882383449,0.007967376026489637,-0.2512163072405328,0.2512163072405328,0.0008528968896568684,0.30126087914708805,0.6512839127736174,0.03344247211631324,0.3713930887464914
538,fixture_drift,1,high,mixed,0.24752849757086368,0.1693520691973524,0.07817642837351127,0.1693520691973524,0.0,True,True,1,True,False,0.42382931665333945,-0.0020671428913723866,-0.17215900987849486,0.17215900987849486,0.0007784359792479875,0.17851189966324854,0.2838791097328456,0.0360784495792974,0.19811231504734944
538,fixture_drift,2,medium,waviness,0.18899888850493715,0.17743620457221435,0.011562683932722806,0.17743620457221435,0.0,True,True,1,True,True,-0.04900952702120181,0.0010335714456861896,-0.2594781918373069,0.2594781918373069,0.0009028531105532445,0.18645180338942421,0.31860860518779655,0.01803922479551895,0.20506314560392452
538,fixture_drift,3,high,offset,0.2136267601832331,0.18882740304185444,0.024799357141378653,0.18882740304185444,0.0,True,True,1,True,True,-0.23520129303033224,0.0005167857231794342,-0.26438157496718107,0.26438157496718107,0.001049985951527466,0.19668384870373792,0.35176669936214794,0.009019612398493249,0.21586354902540716
538,fixture_drift,4,extreme,bend,0.4082465402148386,0.39153512987231626,0.016711410342522326,0.2957193850835512,0.09581574478876503,False,True,2,True,True,-0.039887715810237846,0.00025839286163175935,-0.2512163072405328,0.2512163072405328,0.0008448565889208226,0.4343789773844257,0.7038808660199929,0.004509806199338273,0.48704234991189205
538,fixture_drift,5,low,bend,0.36761023753666683,0.3827138755578904,0.015103638021223553,0.3229169666911828,0.05979690886670758,False,True,3,True,True,-0.17283796200099047,0.00012919643082113288,-0.2512163072405328,0.2512163072405328,0.0009051909118990048,0.43268232667846385,0.682034259906541,0.002254903099680572,0.47622428652484755
539,fixture_drift,1,medium,mixed,0.11947582501316825,0.11820170405845803,0.0012741209547102172,0.11820170405845803,0.0,True,True,1,True,True,0.053077652220478,0.0376581772420531,-0.2512163072405328,0.2512163072405328,0.0008606027899074557,0.14008536549774442,0.20365608068526475,0.0,0.15079270203555287
539,fixture_drift,2,medium,offset,0.11307411531617984,0.10962508675374591,0.0034490285624339256,0.10388153694220509,0.005743549811540821,False,True,2,True,True,-0.5857474643796938,-0.0,-0.2512163072405328,0.2512163072405328,0.0015734086366390437,0.11497070505258022,0.2064800189111473,0.0,0.1318986956462766
539,fixture_drift,3,high,mixed,0.11384398446513387,0.10734540525276133,0.0064985792123725405,0.10734540525276133,0.0,True,True,1,True,True,-0.05344489741106102,-0.0003903837699285,-0.2512163072405328,0.2512163072405328,0.0008475567464804271,0.10451467385564521,0.21163309601819458,0.0,0.125010742906094
539,fixture_drift,4,low,twist,0.11930165965088148,0.11783028945406562,0.001471370196815855,0.11783028945406562,0.0,True,True,1,True,True,-0.03923757183600076,-0.0,-0.25212789502119237,0.25212789502119237,0.0008508641249972142,0.11367803378498013,0.23383518218840157,0.0,0.135763246620511
539,fixture_drift,5,medium,tilt,0.13664218075546022,0.1378257910634218,0.0011836103079615745,0.1378257910634218,0.0,True,True,1,True,True,-0.033310607642901266,0.0305944507945673,-0.3346041276899066,0.3346041276899066,0.0015038329586709765,0.13335878922392355,0.27339119552025515,5.551115123125783e-17,0.15800795640168178
545,fixture_drift,1,medium,offset,0.03899105996688511,0.03732773917363145,0.00166332079325366,0.03732773917363145,0.0,True,True,1,True,True,-0.321863912175281,-0.0,-0.2728726231117289,0.2728726231117289,0.0012137985189013328,0.03684711207324988,0.0728704272429318,0.0,0.044124773787769446
545,fixture_drift,2,medium,mixed,0.1422091902468263,0.14778797551411268,0.00557878526728639,0.14778797551411268,0.0,True,True,1,True,True,-0.0055500635083307395,-0.0,-0.2512163072405328,0.2512163072405328,0.0008415274871514826,0.1555346171427237,0.27835837956322745,3.469446951953614e-18,0.1762007650232734
545,fixture_drift,3,high,waviness,0.19061996699626904,0.19275489113949748,0.0021349241432284394,0.19275489113949748,0.0,True,True,1,True,True,-0.07738389097737951,9.93923337957349e-20,-0.2512163072405328,0.2512163072405328,0.000854236742357568,0.1650383122679399,0.4104442680926796,1.1102230246251565e-16,0.20110117031311595
545,fixture_drift,4,low,waviness,0.20667126193896987,0.20702047577190205,0.00034921383293218256,0.20702047577190205,0.0,True,True,1,True,True,-0.057115501525314694,3.180554681463517e-18,-0.2512163072405328,0.2512163072405328,0.000848421092078505,0.17532292794188112,0.4436936898759043,8.326672684688674e-17,0.21315490426566416
545,fixture_drift,5,medium,twist,0.23076005932075,0.22269779500222942,0.008062264318520584,0.22269779500222942,0.0,True,True,1,True,True,-0.04698130679928228,2.3854160110976377e-18,-0.2512163072405328,0.2512163072405328,0.0008461705591165428,0.18928570055238475,0.4773358722807625,5.551115123125783e-17,0.227113231522852
547,fixture_drift,1,medium,mixed,0.040026102760622476,0.03732773917363146,0.0026983635869910136,0.03732773917363146,0.0,True,True,1,True,True,0.2679886190355158,-0.04050702738188,-0.2512163072405328,0.2512163072405328,0.0010098660644974012,0.03684711207324988,0.07287042724293182,1.3877787807814457e-17,0.044124773787769446
547,fixture_drift,2,medium,offset,0.07218387957810984,0.06302462700177834,0.009159252576331503,0.06302462700177834,0.0,True,True,1,True,True,-0.17106591661681975,-3.975693351829396e-19,-0.2512163072405328,0.2512163072405328,0.0009038906756805629,0.0582427136855935,0.1273172984492387,0.0,0.07356623361328679
547,fixture_drift,3,high,mixed,0.24054292300961128,0.2152143655456487,0.025328557463962564,0.2152143655456487,0.0,True,True,1,True,True,-0.5557238086555286,0.0402239077953905,-0.2512163072405328,0.2512163072405328,0.0015152780068462472,0.2372865075711097,0.39127357105042204,1.1102230246251565e-16,0.26646341959189146
